"BG01_ESC" "BG02_ESC" "CyT49_ESC" "CyT49_Liver_D16" "CyT49_Liver_D5" "CyT49_Liver_D8" "CyT49_Panc_D12" "CyT49_Panc_D5" "CyT49_Panc_D8" "H1_ESC" "H7_ESC" "H9_ESC" "H9_Mesothelial" "H9_Smooth_Muscle" "HCT116_Epithelial_cells_from_colon_carcinoma" "HeLaS3_Cervical_Carcinoma" "HepG2_Hepatocellular_Carcinoma" "MCF-7_Adenocarcinoma" "SK-N-SH_Neuroblastoma" "time"
"11" "0.764990285459413" "0.716006770092546" "0.662156141643552" "0.67931986313422" "0.803934863290019" "0.819563189145748" "0.725440837255649" "0.771278998268259" "0.863728349104556" "0.731734421695822" "0.706404260766043" "0.736953447230801" "0.69366553742129" "0.739425823451279" "0.725945409835305" "0.476033605156627" "0.696608969749049" "0.666727242417928" "0.754808083379689" "11"
"12" "0.837837716731097" "0.751773117149021" "0.696085547535146" "0.736141394011473" "0.845459960666627" "0.832853442098469" "0.752818428908168" "0.82398516807019" "0.863249022702499" "0.814979570082918" "0.761991145345897" "0.760151316739733" "0.739582861229565" "0.73569083466467" "0.749651742439625" "0.499137912165705" "0.731045246075652" "0.679841255134694" "0.759761080010895" "12"
"13" "0.807875603090098" "0.778908730821034" "0.695325993393764" "0.784954674209465" "0.853300852254623" "0.878665147115677" "0.798243190499012" "0.884932198444871" "0.899373951234016" "0.753581359908577" "0.788573491303294" "0.739309665674436" "0.761151731172768" "0.769060372294938" "0.774850459340335" "0.596883609709807" "0.749165687494356" "0.738329441154036" "0.819006168858505" "13"
"14" "0.798962266132952" "0.734609464832928" "0.719465180853648" "0.727724217726283" "0.831646220403089" "0.81455683269058" "0.782907848487661" "0.77440619350825" "0.836782152549913" "0.778878577140889" "0.75946416009658" "0.773668760354637" "0.762965926144359" "0.773094718154732" "0.735123072893724" "0.588346666607998" "0.754107702880564" "0.726176862295568" "0.770433218490235" "14"
"15" "0.742657312049263" "0.709546083026783" "0.617566443931145" "0.692746540719122" "0.812737497230835" "0.802685547024034" "0.721975762290829" "0.761235777240839" "0.838902213278271" "0.723038125476991" "0.75656295544463" "0.716019787280121" "0.689122151418032" "0.754361746727376" "0.68103651886419" "0.524252153560909" "0.698181535164821" "0.674847197122" "0.735250231385383" "15"
"16" "0.814999628132884" "0.817119670634183" "0.778619157442366" "0.754355482702224" "0.831243770025818" "0.857720049521047" "0.783748045179829" "0.835224839352636" "0.87798612632023" "0.805883964056182" "0.755892249028335" "0.825457491577089" "0.75557440695661" "0.80403685231356" "0.779434603045616" "0.564247832643485" "0.757746435846364" "0.722742955663585" "0.795761416988196" "16"
"17" "0.834718419428154" "0.77123826521928" "0.748307913446961" "0.75166628966301" "0.791873927620376" "0.780028787886907" "0.758405810724493" "0.768527579059174" "0.899586984714852" "0.801495772769289" "0.786149168727081" "0.765149144306062" "0.749526846364037" "0.76324071961492" "0.779740990577704" "0.578247638450039" "0.762186771866319" "0.706627534724801" "0.783616822245797" "17"
"18" "0.835241454418624" "0.795360044119301" "0.715679557468424" "0.700070837005028" "0.786156078447069" "0.787752936541203" "0.774753995904594" "0.775994277801328" "0.829625098974424" "0.780123287875122" "0.765958375402487" "0.78403216135597" "0.693478417086454" "0.74277830903174" "0.730380205136155" "0.529390409212351" "0.70534007897732" "0.661800318512629" "0.757604820731437" "18"
"19" "0.794060248297167" "0.752659698408644" "0.669343935633537" "0.69636567167613" "0.845961499457123" "0.824614375442327" "0.784815561677628" "0.786994885743353" "0.845296454490519" "0.766760223562497" "0.776241321921385" "0.733818507193644" "0.736892987457516" "0.747879373797122" "0.738875525035973" "0.551406294393178" "0.70486151585096" "0.63359805771023" "0.771397904218602" "19"
"20" "0.801221876794823" "0.784124434579907" "0.716408129907565" "0.719684809630853" "0.842237248331985" "0.834277343164955" "0.740956686119049" "0.822916860341492" "0.830982509010593" "0.793456335880362" "0.788345808255935" "0.769869129633659" "0.744673685175634" "0.769622774121708" "0.758266709070773" "0.514055378603995" "0.717430731862374" "0.713878885901581" "0.774264725001658" "20"
"21" "0.789371536501627" "0.767316325313258" "0.736588589557043" "0.766315153466742" "0.845700701824146" "0.867686763115606" "0.789979899308108" "0.72320089115801" "0.877454222331833" "0.769433356605138" "0.758492387872711" "0.772367604747769" "0.741393845246487" "0.792573387697337" "0.72025186873836" "0.568344881424527" "0.704974552589456" "0.680738201538828" "0.777540247428885" "21"
"22" "0.803155808944541" "0.787962232641121" "0.718453904278539" "0.709050699213284" "0.885302931440405" "0.854200802105315" "0.796372620063933" "0.839916079954656" "0.876651005754857" "0.74082162548202" "0.73282346283802" "0.791461712673459" "0.71275648688136" "0.764393123725754" "0.738077567592264" "0.574924881380514" "0.720870342053485" "0.700672843626389" "0.811935440050792" "22"
"23" "0.837092734297643" "0.821003782741296" "0.777621835097933" "0.772145117259147" "0.792772294569653" "0.838296597773485" "0.800176447623666" "0.791013996878353" "0.881019796278099" "0.857858897324797" "0.848749043625045" "0.846449846021438" "0.751374594815255" "0.80708324542847" "0.808523280008755" "0.580218286199904" "0.745362811618064" "0.775015288609384" "0.8176210323412" "23"
"24" "0.855057333960454" "0.824558373243761" "0.776317632491871" "0.805694261754531" "0.828794835511578" "0.856105335134547" "0.837500076993667" "0.842392482037938" "0.91200728066456" "0.867792637657954" "0.838452685590215" "0.842082007117453" "0.799135030569537" "0.813806643648682" "0.80589980123481" "0.614427719586622" "0.740174162243958" "0.680307998082289" "0.7889704669851" "24"
"25" "0.825177988100593" "0.823479192303331" "0.803692083756195" "0.881953535792062" "0.890331153177498" "0.886854926569061" "0.861888597360806" "0.809472085286578" "0.859686448677421" "0.819280136953278" "0.821749462051739" "0.843224760246585" "0.811057304331614" "0.814380163321533" "0.835320413614103" "0.670530623148375" "0.765115454624346" "0.811880627582905" "0.801665031217183" "25"
"26" "0.79719448459898" "0.764966496290265" "0.68530389511494" "0.646879186044526" "0.777579082420623" "0.804706231391173" "0.742041468585143" "0.804846691231513" "0.860863234253926" "0.732358356482389" "0.764816293910598" "0.716203054148186" "0.709523076566252" "0.821784977473725" "0.708532648207302" "0.616226612178606" "0.68135955189365" "0.694171739492826" "0.743803800286305" "26"
"27" "0.830918910086481" "0.758001779142963" "0.691377257584361" "0.71663798939206" "0.808382364955114" "0.877462261594734" "0.78231102017778" "0.819770758298207" "0.866745313600041" "0.769654806311408" "0.773588359710975" "0.78525303195343" "0.790153875716869" "0.820020961885504" "0.763472231825608" "0.571447502638423" "0.71224080346274" "0.707519941719436" "0.795821556852346" "27"
"28" "0.817031712862253" "0.773861210303031" "0.744888023933459" "0.762965830118388" "0.805488000703806" "0.887642129252261" "0.805614758380582" "0.882333052117615" "0.938583043021034" "0.787991351731254" "0.764540435182102" "0.804410464986268" "0.766611860687945" "0.81004434340033" "0.77747135887056" "0.537850569010943" "0.739313074734406" "0.688898247365487" "0.797628564419824" "28"
"29" "0.808559507664601" "0.745740776338832" "0.732951917291655" "0.754248540842447" "0.835895474287835" "0.859906981331107" "0.788370994557014" "0.838642358290103" "0.915815547453084" "0.773697594865458" "0.815817180612496" "0.750351643915451" "0.785723496673507" "0.808650257272125" "0.794824160889514" "0.622999611909449" "0.725616707842759" "0.730230130657723" "0.82831769702432" "29"
"30" "0.819214326305525" "0.824050278344128" "0.766574331535226" "0.723415412623402" "0.810790436132947" "0.826153165684207" "0.765652685590107" "0.790719809735602" "0.897773021686685" "0.885778184117055" "0.812394922862314" "0.843719610209521" "0.754161307858817" "0.791931177758414" "0.764760954053435" "0.563896340576439" "0.718683937591939" "0.662315174745976" "0.787458082467888" "30"
"31" "0.809680610212223" "0.818953531684629" "0.748661678847377" "0.773254528713205" "0.776918348309549" "0.841927868820969" "0.821268712364463" "0.85901434993736" "0.878839988257284" "0.85291837085868" "0.855975498407761" "0.813130556573755" "0.753150860342091" "0.820036168913545" "0.776853814196666" "0.600656167910725" "0.695674445942071" "0.697405381536725" "0.773135049730274" "31"
"32" "0.796964459963375" "0.717726386653292" "0.655025503361322" "0.789583157061466" "0.796297805822243" "0.785012021637019" "0.81843242366176" "0.878129294107718" "0.917140601526776" "0.740405686721894" "0.742094643635571" "0.715365641575273" "0.781254064734207" "0.794851991575763" "0.778695841253214" "0.585277618921139" "0.714508980083637" "0.700640512068915" "0.726017903661247" "32"
"33" "0.81993730524978" "0.800509595153315" "0.758912611812088" "0.799803419022742" "0.761178946390108" "0.835080947853537" "0.794247734437222" "0.83458181169493" "0.934964011452581" "0.802365847146086" "0.809527836188637" "0.785002325116817" "0.795848654611446" "0.792861518567785" "0.763106330368637" "0.566322963585264" "0.741254538930125" "0.703543876620232" "0.775436281589907" "33"
"34" "0.817297843773561" "0.838397863387852" "0.75720230463907" "0.72388494489376" "0.856945997895639" "0.88618986682903" "0.774719197147185" "0.90576150390081" "0.884949762433417" "0.791599506790452" "0.788213378856761" "0.853871807691298" "0.742459753254386" "0.77401795843701" "0.728920413393115" "0.546867691354349" "0.7090780341519" "0.671707528065978" "0.8003113829981" "34"
"35" "0.809297813439904" "0.720632453851553" "0.698895076280349" "0.769549311718318" "0.825274528117536" "0.851364467256949" "0.832405503600888" "0.893018761720862" "0.930866678510629" "0.784485764173599" "0.791609962673421" "0.764008684267972" "0.788990519099505" "0.771795725444433" "0.765114785584066" "0.571757387685428" "0.760535215445819" "0.748834508442478" "0.801255133929705" "35"
"36" "0.79877530697052" "0.73161019382081" "0.6975550723494" "0.731412815132402" "0.862153832022844" "0.897151254185709" "0.839781100898174" "0.887685115367728" "0.956013303513242" "0.799309886626173" "0.759923581388444" "0.738376447661855" "0.718819714659358" "0.772190904100758" "0.733196872248925" "0.505815521517752" "0.729260172311232" "0.684023059014224" "0.782372315935338" "36"
"37" "0.836513749244547" "0.787194611324077" "0.771495371956384" "0.751607097080389" "0.847482473377215" "0.854859340845436" "0.771839935695217" "0.819798146669689" "0.858215418026662" "0.80927000000553" "0.802031239805683" "0.807937341688288" "0.798927712156959" "0.849700449959755" "0.735668262402735" "0.588019572266306" "0.757609446516385" "0.701179152199225" "0.763384571618404" "37"
"38" "0.804825296541413" "0.776667424722961" "0.716548234158443" "0.718674218714777" "0.811439391699333" "0.823463461122864" "0.769664077374819" "0.823837297443489" "0.889180927089704" "0.788621909290381" "0.789142944896384" "0.783130614867628" "0.761758347084998" "0.834002219770022" "0.753478067799374" "0.560538841999017" "0.736929259196494" "0.720267196245937" "0.728401881511214" "38"
"39" "0.794910864118341" "0.772042219017109" "0.65775208432213" "0.728761051490868" "0.844450583816343" "0.859592309277931" "0.830453660522113" "0.860972748158897" "0.919240046122118" "0.766411383024205" "0.797096984077639" "0.783313049424553" "0.793756463283047" "0.797131785497227" "0.768025220521585" "0.517279575701716" "0.742305650828657" "0.739571369923402" "0.793786223363579" "39"
"40" "0.800675087311895" "0.758180062116284" "0.739079126006321" "0.777228059742832" "0.88463684366012" "0.857495690820434" "0.801070617990997" "0.862475240682127" "0.884956690837563" "0.798575554030477" "0.768731433080005" "0.793440183283782" "0.796661961212143" "0.805899886534771" "0.756075519797999" "0.56753586959218" "0.672485638568724" "0.729662170592531" "0.802660518412204" "40"
"41" "0.861996533920206" "0.811426371955112" "0.790485299125906" "0.754309540811758" "0.866263475648295" "0.854736745539294" "0.780334406381405" "0.71296545125985" "0.837259893876839" "0.867772508867828" "0.824140020670875" "0.844129516889828" "0.735468344691235" "0.799329253933232" "0.795714484969086" "0.605701032461869" "0.724912047775579" "0.731906410270691" "0.757230623354796" "41"
"42" "0.807034670749629" "0.774423965699983" "0.761493417359238" "0.787489220113341" "0.854868137479183" "0.870659581520549" "0.833736534721653" "0.812542749872397" "0.893384498097364" "0.80391914136548" "0.799423075582673" "0.769183250727034" "0.783589750247179" "0.75960593760453" "0.818237758868895" "0.574622729878452" "0.770059869851662" "0.745256194891145" "0.816387809933073" "42"
"43" "0.787465408197401" "0.759438106427455" "0.742262278377727" "0.721252628938938" "0.877198621416148" "0.812226011300424" "0.763576603770583" "0.841611721152918" "0.908556807609556" "0.816693258160285" "0.784838519483505" "0.76460318856306" "0.741757832398809" "0.753431641054437" "0.756131136572148" "0.580814292627683" "0.73350839157192" "0.683377066699935" "0.792789004456802" "43"
"44" "0.803993854714163" "0.799749146572877" "0.734484384322926" "0.810869327429844" "0.8275497992401" "0.861822946945727" "0.809885409900342" "0.88034646888497" "0.937440215548029" "0.779976408714907" "0.79391343235979" "0.778373810453982" "0.771464609407721" "0.806686346428825" "0.786207667222427" "0.647293143183603" "0.726320528461315" "0.734376577043857" "0.781110917460945" "44"
"45" "0.82525559351086" "0.807874944765814" "0.754504532998173" "0.723764709488588" "0.812296693439451" "0.822771877027424" "0.794780409747134" "0.861985362182594" "0.903443407162773" "0.847771094929288" "0.783892131069041" "0.798066463130163" "0.727798061970226" "0.757141869949225" "0.764237192087919" "0.560270454022613" "0.731155900681814" "0.709839972333703" "0.823663095861511" "45"
"46" "0.811169716868139" "0.744854215278931" "0.742261658623268" "0.785237173042046" "0.799812572206375" "0.843466535922348" "0.79953184955223" "0.835033474045558" "0.907463330238491" "0.781267872866977" "0.766186277098065" "0.778410623988193" "0.759752241626025" "0.826604597960057" "0.738341258354457" "0.584298146292258" "0.734672875038793" "0.706595140084063" "0.793682253053895" "46"
"47" "0.85023252730167" "0.783733315132712" "0.760519314418574" "0.746163420810963" "0.804421858618513" "0.827243551873348" "0.798566021548965" "0.825433153869766" "0.869703677783696" "0.831631775839366" "0.824463601568927" "0.788949326025844" "0.795700510658422" "0.803376053090625" "0.785791406069718" "0.602221658591292" "0.708252632964294" "0.73476864445055" "0.813983109677211" "47"
"48" "0.762906124831857" "0.684536625017332" "0.610148312215002" "0.675926895300961" "0.79460567088954" "0.797933694735328" "0.772214588296019" "0.80354491953647" "0.858675359009721" "0.713261580308001" "0.7320172052463" "0.687022038615242" "0.732842787744266" "0.758393620632118" "0.685919806699453" "0.504853900397693" "0.65257424691212" "0.643246849724228" "0.769773046973726" "48"
"49" "0.800564010853747" "0.762395738855929" "0.725732929717621" "0.747658772600761" "0.851926193501331" "0.854928226350056" "0.834368783065066" "0.78927377015735" "0.856738685941098" "0.73108483325169" "0.784106339912967" "0.740194773073891" "0.737953288760367" "0.790952992510107" "0.793655402991946" "0.609730088372077" "0.724934643826847" "0.682804642779361" "0.788923368929904" "49"
"50" "0.816796980744536" "0.75568087834038" "0.728041945249801" "0.740095438919352" "0.857648502488377" "0.866780323669851" "0.759306098258801" "0.731707463732932" "0.847016296662805" "0.778632237504778" "0.787117453611326" "0.803710113862487" "0.717064384908295" "0.731329997852795" "0.755211083799178" "0.583260909303494" "0.720772275663423" "0.71873028302662" "0.784794662750924" "50"
"51" "0.809883797165722" "0.742539903640519" "0.744744492613634" "0.73454542858009" "0.834917780739266" "0.856287174137786" "0.769777573047143" "0.817907963190996" "0.869331016741939" "0.756265532048413" "0.777583130237776" "0.785513950725854" "0.799064700379758" "0.811977895973046" "0.765969624219378" "0.599808418931745" "0.717222155058011" "0.737152264269076" "0.770499249073656" "51"
"52" "0.784121140732158" "0.746255826420405" "0.74795692049292" "0.676373901247458" "0.753585359634131" "0.835944567706459" "0.781479912249816" "0.786652882369012" "0.8539614372686" "0.78041915236935" "0.77476325433354" "0.756935365362678" "0.732089627218604" "0.736490503283819" "0.740278945281802" "0.487593167962486" "0.757363503322757" "0.681845620497847" "0.776354281066753" "52"
"53" "0.845596939813493" "0.83880651697591" "0.767796929110696" "0.794480800259227" "0.874482441544667" "0.846253852341859" "0.85176889703842" "0.841470541149976" "0.89224262162138" "0.853876710330859" "0.834937978687983" "0.843188612191239" "0.836585792545668" "0.812508088858016" "0.831363339145217" "0.611798647032744" "0.77705714519819" "0.772431056318028" "0.81514010962358" "53"
"54" "0.789423061331222" "0.793587502344954" "0.746391209194656" "0.745151411883004" "0.854813067699441" "0.859166147878637" "0.762923900123864" "0.822097929887045" "0.838237986310958" "0.795740675783814" "0.796086714485762" "0.780845442467011" "0.756390994208525" "0.767850564621417" "0.763875960201745" "0.604118821315451" "0.730969204509606" "0.72663421930701" "0.748428404466864" "54"
"55" "0.815862205042289" "0.778340701389615" "0.752513130398607" "0.78860776065611" "0.849090733286304" "0.854046271639211" "0.822265930307981" "0.911609964590464" "0.923167275705395" "0.788333921758261" "0.77831613334694" "0.818518246256104" "0.776977088740226" "0.793912045437722" "0.777240379233112" "0.660538882295081" "0.70916657442077" "0.677549239699292" "0.795318086448282" "55"
"56" "0.857139260485069" "0.798148915329335" "0.797586161234304" "0.800729543609748" "0.849208854668319" "0.891746129883227" "0.816872806769187" "0.828858158171244" "0.870729391907511" "0.826669069617686" "0.832891780032019" "0.787914611712259" "0.77822259579663" "0.778796967886655" "0.809491065901858" "0.555651564974397" "0.774177048413888" "0.728126549041705" "0.784713614383839" "56"
"57" "0.819514575251298" "0.811638231823434" "0.757726568339848" "0.748393057362762" "0.826931849937487" "0.863563959447948" "0.831680789678346" "0.859195571215788" "0.909497689012106" "0.826700909269678" "0.785771036433898" "0.809404066497609" "0.763425713530576" "0.76352715287742" "0.75374331565756" "0.527653074278015" "0.691926452470294" "0.698509630240516" "0.787206097125633" "57"
"58" "0.799082144045586" "0.72846827031697" "0.732139255011916" "0.6837029717506" "0.825765687596455" "0.851449033321243" "0.735272442385152" "0.777373137416431" "0.810414139908487" "0.776659105983699" "0.772061522037087" "0.743239870615277" "0.703258804637711" "0.771701124273226" "0.758756380401223" "0.529563655362229" "0.72762809856655" "0.665373291237669" "0.754686777327203" "58"
"59" "0.821964095115253" "0.79729774119653" "0.715696315570703" "0.729992122913479" "0.806661937116193" "0.788473395209421" "0.784759804100767" "0.849779997920109" "0.867730593904619" "0.816659237206075" "0.787538159537695" "0.791800382072276" "0.736130295714329" "0.763557429378024" "0.748526620335478" "0.573869909780507" "0.710347699634906" "0.697392598760651" "0.759403502468136" "59"
"60" "0.810593268406994" "0.74562190804186" "0.709566361419976" "0.750507859958852" "0.788868111947698" "0.812507029688714" "0.817544474076782" "0.876917208564826" "0.917376019784551" "0.757276043325259" "0.797246226481003" "0.763984636241652" "0.777961953067724" "0.782231577242733" "0.777704297177197" "0.578514892606654" "0.768972281919096" "0.743359191936795" "0.806112947324719" "60"
"61" "0.780080945292236" "0.744200615118312" "0.679482410156155" "0.762870705551496" "0.859324289550968" "0.845930675509089" "0.755390882291339" "0.82537133520712" "0.870502967350782" "0.77669865949759" "0.765731977000339" "0.714374490437472" "0.755672527581833" "0.769566031333101" "0.746217422160058" "0.580691709905597" "0.694073589896321" "0.701569524299392" "0.778324066093012" "61"
"62" "0.763390560280472" "0.751101078897497" "0.745146996963073" "0.77705973760649" "0.797311557519081" "0.854584455335334" "0.800013707612556" "0.750336619771995" "0.861861293607548" "0.763638519206543" "0.76477106442234" "0.75910829749031" "0.733679417939315" "0.747093530969614" "0.758947946816765" "0.556440063980415" "0.701883317081899" "0.685140960760894" "0.757204005380309" "62"
"63" "0.789856248057216" "0.760481195973795" "0.689846456859745" "0.737124622109367" "0.789289305171916" "0.815858545320821" "0.802738487857763" "0.798538561199835" "0.865451847744061" "0.718867342340737" "0.768248257562259" "0.746125981174588" "0.74684402374582" "0.762953291856763" "0.691000021982128" "0.507854575738417" "0.670237349170233" "0.648150387839665" "0.771265559129592" "63"
"64" "0.801238654874156" "0.768973100483521" "0.715406505250405" "0.771912032550104" "0.809118542604975" "0.831361731524693" "0.799787908061165" "0.805493256661695" "0.886541638843119" "0.780121062987763" "0.797305489927053" "0.76673195868666" "0.784951762456692" "0.850127188095082" "0.750465220946562" "0.529097720281329" "0.680355756873693" "0.724923352727129" "0.745921761050354" "64"
"65" "0.830362601256115" "0.7941933811553" "0.75483052734003" "0.848651017096752" "0.816252948167604" "0.868362090445956" "0.865994090550393" "0.842527399154888" "0.900988876202021" "0.779392625517952" "0.859140802359097" "0.803068656717665" "0.805927298370348" "0.850115823663888" "0.783414959836846" "0.674441996396845" "0.776591015735599" "0.745669209903561" "0.796595983769305" "65"
"66" "0.819767182415949" "0.754534491340795" "0.693204448795306" "0.750110746788783" "0.764877542021998" "0.845378584546884" "0.790686977908574" "0.773178075247006" "0.871863798306033" "0.776606497752624" "0.751781113969387" "0.794067084306691" "0.749620493168654" "0.763015197677118" "0.722885999748121" "0.560512478899355" "0.67791804241241" "0.654305508740225" "0.757213321815311" "66"
"67" "0.81301718592917" "0.78933803564599" "0.73293650486472" "0.73622218742494" "0.84661127932319" "0.838429047781808" "0.847688787370677" "0.859760745173968" "0.91278842751657" "0.795424332388035" "0.779604157915422" "0.777990209398801" "0.786768106937635" "0.737540384836886" "0.749225117352101" "0.564544465618773" "0.722632037778505" "0.700329773421905" "0.786312607507738" "67"
"68" "0.857407649771535" "0.776322907821474" "0.722081301882435" "0.695132922310121" "0.868774965285044" "0.853030609843803" "0.766366599963128" "0.756307322878122" "0.841087305939675" "0.819919092632115" "0.820110008092292" "0.813952888015305" "0.77379687929371" "0.77612070715785" "0.755618990750363" "0.603251395986885" "0.717263549484777" "0.680334649001499" "0.791032536091608" "68"
"69" "0.812706997199332" "0.766962606004236" "0.735376908018561" "0.79746079275913" "0.898452552087167" "0.895350021113058" "0.791760281103717" "0.789359793538863" "0.866089855307752" "0.803695392941688" "0.783197794000892" "0.7889829739786" "0.814067579840353" "0.794737764345209" "0.758278704877794" "0.57826036885649" "0.730864523477258" "0.748129704480144" "0.787245072241614" "69"
"70" "0.831666994497893" "0.835040919546339" "0.778623005909952" "0.800081841701073" "0.856524203179494" "0.862879389293603" "0.790884216926816" "0.915407847347097" "0.938056530843938" "0.837268784370628" "0.813316490782676" "0.816380889680631" "0.747586186887548" "0.73859020642967" "0.78955918915718" "0.586072463250477" "0.774737699823208" "0.747700662628504" "0.790014365252387" "70"
"71" "0.806110206380737" "0.742440436172524" "0.715658068375436" "0.73658656722684" "0.841385730790543" "0.835664992013455" "0.793092393774054" "0.842322591168393" "0.862383435299492" "0.773393624156083" "0.736271354901178" "0.764081941790551" "0.81798401443142" "0.802537067523882" "0.779175851571791" "0.586804535561842" "0.699491356791334" "0.70732052384796" "0.794019812084758" "71"
"72" "0.81734889179645" "0.78579193641832" "0.725882870682072" "0.741701779619862" "0.885858668750272" "0.84689911701579" "0.78924310733786" "0.817853171153049" "0.877302205878496" "0.816740445775862" "0.814964811947766" "0.794891881418624" "0.744167833211377" "0.781638357977558" "0.760220145592183" "0.533291201258623" "0.730283445351399" "0.741702138811561" "0.793334383186944" "72"
"73" "0.80437552156208" "0.74630450538725" "0.748322002868123" "0.696437279743953" "0.776620543359615" "0.835879506541222" "0.766769020084689" "0.797307250581641" "0.843657622096667" "0.775587925835888" "0.788210230428577" "0.780577147961508" "0.741349224845927" "0.803350017142051" "0.739312418652926" "0.615568023269892" "0.744215419786161" "0.722261046968751" "0.756803454536074" "73"
"74" "0.789593585087836" "0.735731773249394" "0.67918339466094" "0.70483042950645" "0.787414943375372" "0.831948238547663" "0.752520471385272" "0.819761085149853" "0.883111163901469" "0.777321238399897" "0.775161698959141" "0.762995857664395" "0.695852069413221" "0.751466210186424" "0.701855435397701" "0.548475145466243" "0.695822197043018" "0.66515921099247" "0.720013579096034" "74"
"75" "0.772413660544271" "0.734773351796841" "0.670191234925325" "0.669804283632412" "0.745697978700813" "0.758087317141867" "0.79204454194892" "0.777079252450735" "0.867923176044149" "0.748178596542891" "0.752731243461779" "0.730308548183747" "0.730225142477518" "0.720670562390517" "0.671586537499943" "0.479294577736325" "0.674737403811599" "0.658988105974675" "0.747929951994465" "75"
